suite	lane	repeat	vc_key	declaration	goal_hash	outcome	replay	detail	total_nanos	phases	metrics
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|insertionSort_total_correct|12688677688377801211	insertionSort_total_correct	12688677688377801211	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	58936792	collect=255500,normalize=1966083,monomorphize=10029333,instantiate=1825791,translate=9401459,solve=35442459,replay=16167	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|insertionSort_total_correct|7903702650473013145	insertionSort_total_correct	17272444315034915638	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	164668168	collect=260292,normalize=2133292,monomorphize=11578041,instantiate=42572000,translate=15463959,solve=92645709,replay=14875	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|insertionSort_total_correct|18088860687919872176	insertionSort_total_correct	18088860687919872176	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	73825876	collect=268084,normalize=2113083,monomorphize=10246125,instantiate=1862459,translate=9590500,solve=49730500,replay=15125	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|insertionSort_total_correct|5379360585891885096	insertionSort_total_correct	5379360585891885096	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	52245916	collect=234458,normalize=1235375,monomorphize=6330750,instantiate=1271750,translate=7281541,solve=35876000,replay=16042	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|insertionSort_total_correct|11248877774576345437	insertionSort_total_correct	139088297960392149	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	150061873	collect=242875,normalize=1465333,monomorphize=7575083,instantiate=42401791,translate=13165625,solve=85196916,replay=14250	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|insertionSort_total_correct|6709257883257101731	insertionSort_total_correct	6709257883257101731	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	49933417	collect=212500,normalize=1338375,monomorphize=6209500,instantiate=1179375,translate=7056459,solve=33922916,replay=14292	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|insertionSort_total_correct|13894794097547967513	insertionSort_total_correct	13894794097547967513	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	44832333	collect=137708,normalize=96125,monomorphize=2564292,instantiate=685625,translate=3908000,solve=37419500,replay=21083	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|insertionSort_total_correct|11235314628722112900	insertionSort_total_correct	14354530589729947841	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	94186876	collect=168334,normalize=129125,monomorphize=5023875,instantiate=39969208,translate=9997083,solve=38882959,replay=16292	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|insertionSort_total_correct|18214290959922115111	insertionSort_total_correct	17272444315034915638	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	150653501	collect=239209,normalize=1414708,monomorphize=8232583,instantiate=39751292,translate=12953875,solve=88044959,replay=16875	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|sqrt_total_correct|17119794831572106230	sqrt_total_correct	5307985127850147097	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	44715501	collect=157375,normalize=105834,monomorphize=938333,instantiate=86167,translate=4447541,solve=38962792,replay=17459	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|sqrt_total_correct|16395326812896940336	sqrt_total_correct	3661544389526892522	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	39854791	collect=158458,normalize=100625,monomorphize=926708,instantiate=87333,translate=4547500,solve=34019083,replay=15084	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|sqrt_total_correct|4559485301326837329	sqrt_total_correct	4559485301326837329	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	38732292	collect=156625,normalize=104750,monomorphize=902791,instantiate=83750,translate=4016042,solve=33449667,replay=18667	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|sqrt_total_correct|15833581759277421577	sqrt_total_correct	9636917653559417038	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	61948043	collect=172084,normalize=129500,monomorphize=1766333,instantiate=94625,translate=4782167,solve=54983292,replay=20042	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|sqrt_total_correct|17892696244691966181	sqrt_total_correct	17892696244691966181	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	55775416	collect=191375,normalize=152500,monomorphize=2512875,instantiate=94333,translate=5667250,solve=47142250,replay=14833	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|sqrt_total_correct|7228731597997214785	sqrt_total_correct	9636917653559417038	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	67341375	collect=153084,normalize=118458,monomorphize=1414208,instantiate=84708,translate=4409875,solve=61145167,replay=15875	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|sqrt_total_correct|13073343856082995605	sqrt_total_correct	13073343856082995605	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	44881834	collect=159042,normalize=115750,monomorphize=1365791,instantiate=91500,translate=4547334,solve=38587917,replay=14500	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|sqrt_total_correct|13635698331308129878	sqrt_total_correct	9636917653559417038	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	39555249	collect=145291,normalize=117583,monomorphize=988625,instantiate=86250,translate=4105166,solve=34098167,replay=14167	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|sqrt_total_correct|10800841518550636949	sqrt_total_correct	123143008762622395	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	61646332	collect=161000,normalize=129500,monomorphize=1819541,instantiate=88958,translate=4822333,solve=54610333,replay=14667	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|sqrt_total_correct|12457966505053151830	sqrt_total_correct	3661544389526892522	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	86100875	collect=156542,normalize=124209,monomorphize=1749709,instantiate=82875,translate=4581416,solve=79389208,replay=16916	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|sqrt_total_correct|17578352201394481400	sqrt_total_correct	17578352201394481400	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	59625584	collect=155208,normalize=134833,monomorphize=1964375,instantiate=89334,translate=4632750,solve=52634167,replay=14917	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|cbrt_correct|628191952620585962	cbrt_correct	5307985127850147097	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	46785250	collect=163250,normalize=119500,monomorphize=1023500,instantiate=82791,translate=4038667,solve=41344167,replay=13375	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|cbrt_correct|5408980950461060684	cbrt_correct	6765116615704103050	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	45119542	collect=166792,normalize=110750,monomorphize=1065375,instantiate=84833,translate=4134417,solve=39543125,replay=14250	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|cbrt_correct|17796805544787031687	cbrt_correct	17796805544787031687	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	36106582	collect=165333,normalize=117666,monomorphize=1028583,instantiate=83917,translate=3998875,solve=30690375,replay=21833	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|cbrt_correct|12597585967811959528	cbrt_correct	6259749615389096762	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	67396167	collect=187000,normalize=142792,monomorphize=2086375,instantiate=91625,translate=4792792,solve=60076833,replay=18750	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|cbrt_correct|17892696244691966181	cbrt_correct	17892696244691966181	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	56519416	collect=170667,normalize=155250,monomorphize=2590041,instantiate=90667,translate=5357125,solve=48140666,replay=15000	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|cbrt_correct|11504389341422214604	cbrt_correct	6259749615389096762	unknown	not-attempted	solver exited without a verdict	5040606125	collect=167500,normalize=129708,monomorphize=1701167,instantiate=85916,translate=4614209,solve=5033907625	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|cbrt_correct|1828175149019549874	cbrt_correct	1828175149019549874	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	44852249	collect=180833,normalize=139083,monomorphize=1782208,instantiate=99375,translate=4784750,solve=37851375,replay=14625	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|cbrt_correct|8027176826117333927	cbrt_correct	6259749615389096762	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	38210750	collect=159250,normalize=112542,monomorphize=1142292,instantiate=92625,translate=4610792,solve=32077416,replay=15833	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|cbrt_correct|8642365996124661698	cbrt_correct	123143008762622395	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	66231584	collect=209583,normalize=151250,monomorphize=2341375,instantiate=105542,translate=5619250,solve=57789959,replay=14625	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|cbrt_correct|1031468476226669362	cbrt_correct	6765116615704103050	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	195794002	collect=168167,normalize=155333,monomorphize=2192250,instantiate=88542,translate=4994584,solve=188179917,replay=15209	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|cbrt_correct|9859620190106577091	cbrt_correct	9859620190106577091	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	82600585	collect=164000,normalize=149959,monomorphize=2550417,instantiate=91625,translate=4810708,solve=74813209,replay=20667	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|sqrt_bn_correct|17809363630590163151	sqrt_bn_correct	3661544389526892522	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	64054624	collect=182541,normalize=169042,monomorphize=3484292,instantiate=83000,translate=5521291,solve=54599292,replay=15166	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|sqrt_bn_correct|3756677303263535492	sqrt_bn_correct	3756677303263535492	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	51543750	collect=181000,normalize=171792,monomorphize=3581917,instantiate=86042,translate=5713375,solve=41794416,replay=15208	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|sqrt_bn_correct|845228717509319176	sqrt_bn_correct	845228717509319176	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	40428417	collect=181542,normalize=181333,monomorphize=3867042,instantiate=81625,translate=5611083,solve=30491000,replay=14792	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|sqrt_bn_correct|14080923781397173690	sqrt_bn_correct	3661544389526892522	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	62674998	collect=192208,normalize=171458,monomorphize=3186583,instantiate=81208,translate=5392583,solve=53636083,replay=14875	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|sqrt_bn_correct|2013384436827156188	sqrt_bn_correct	2013384436827156188	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	49262459	collect=180916,normalize=170167,monomorphize=3936084,instantiate=109625,translate=6044125,solve=38805625,replay=15917	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|sqrt_bn_correct|14080923781397173690	sqrt_bn_correct	3661544389526892522	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	64203624	collect=169875,normalize=131625,monomorphize=1957583,instantiate=83375,translate=4870333,solve=56976042,replay=14791	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|sqrt_bn_correct|5112937323286018014	sqrt_bn_correct	5112937323286018014	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	40333958	collect=170875,normalize=127416,monomorphize=1924375,instantiate=85750,translate=5071833,solve=32939500,replay=14209	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|sqrt_bn_correct|4559485301326837329	sqrt_bn_correct	4559485301326837329	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	37760126	collect=146042,normalize=92667,monomorphize=977417,instantiate=76917,translate=3849500,solve=32602875,replay=14708	
velvet	crush-alethe	1	Velvet/Examples/Examples_Total.lean|sqrt_bn_correct|16395326812896940336	sqrt_bn_correct	3661544389526892522	reconstruction-failed	certificate-error	Proof unsupported by Alethe: contains operator DUMMY_SKOLEM	41588457	collect=174417,normalize=99500,monomorphize=1194791,instantiate=90291,translate=4269333,solve=35745583,replay=14542	
